,Aggravated assault,Burglary,Counties/principal cities,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Population,Property crime,Rape,Robbery,Violent crime,counties,msa_label,msa_pop,year
515,326.4,988.0,"Rate per 100,000 inhabitants",1953.4,184.9,8.8,,3126.3,6.4,97.3,438.9,Includes Wayne County,"Goldsboro, NC M.S.A.",124396,2016
516,113.0,303.0,"City of Grand Forks, ND",1345.0,135.0,1.0,57853.0,1783.0,36.0,27.0,177.0,"Includes Polk County, MN and Grand Forks County, ND","Grand Forks, ND-MN M.S.A.",101537,2016
517,156.0,467.0,Total area actually reporting,1912.0,171.0,1.0,100.0,2550.0,60.0,27.0,244.0,"Includes Polk County, MN and Grand Forks County, ND","Grand Forks, ND-MN M.S.A.",101537,2016
518,153.6,459.9,"Rate per 100,000 inhabitants",1883.1,168.4,1.0,,2511.4,59.1,26.6,240.3,"Includes Polk County, MN and Grand Forks County, ND","Grand Forks, ND-MN M.S.A.",101537,2016
519,118.0,236.0,City of Grand Island,1297.0,87.0,1.0,51980.0,1620.0,34.0,20.0,173.0,"Includes Hall, Hamilton, Howard, and Merrick Counties","Grand Island, NE M.S.A.",85552,2016
520,174.0,308.0,Total area actually reporting,1467.0,118.0,1.0,92.5,1893.0,41.0,20.0,236.0,"Includes Hall, Hamilton, Howard, and Merrick Counties","Grand Island, NE M.S.A.",85552,2016
521,180.0,320.0,Estimated total,1527.0,126.0,1.0,100.0,1973.0,43.0,21.0,245.0,"Includes Hall, Hamilton, Howard, and Merrick Counties","Grand Island, NE M.S.A.",85552,2016
522,210.4,374.0,"Rate per 100,000 inhabitants",1784.9,147.3,1.2,,2306.2,50.3,24.5,286.4,"Includes Hall, Hamilton, Howard, and Merrick Counties","Grand Island, NE M.S.A.",85552,2016
523,212.0,362.0,City of Grand Junction,2537.0,161.0,4.0,60628.0,3060.0,63.0,35.0,314.0,Includes Mesa County,"Grand Junction, CO M.S.A.",148848,2016
524,342.0,656.0,Total area actually reporting,3622.0,262.0,9.0,99.2,4540.0,119.0,46.0,516.0,Includes Mesa County,"Grand Junction, CO M.S.A.",148848,2016
525,344.0,660.0,Estimated total,3647.0,266.0,9.0,100.0,4573.0,120.0,46.0,519.0,Includes Mesa County,"Grand Junction, CO M.S.A.",148848,2016
526,231.1,443.4,"Rate per 100,000 inhabitants",2450.2,178.7,6.0,,3072.3,80.6,30.9,348.7,Includes Mesa County,"Grand Junction, CO M.S.A.",148848,2016
527,854.0,822.0,City of Grand Rapids,3208.0,304.0,10.0,196538.0,4334.0,142.0,321.0,1327.0,"Includes Barry, Kent, Montcalm, and Ottawa Counties","Grand Rapids-Wyoming, MI M.S.A.",1048249,2016
528,217.0,297.0,City of Wyoming,1273.0,188.0,4.0,75917.0,1758.0,69.0,62.0,352.0,"Includes Barry, Kent, Montcalm, and Ottawa Counties","Grand Rapids-Wyoming, MI M.S.A.",1048249,2016
529,2153.0,2933.0,Total area actually reporting,13028.0,945.0,22.0,99.8,16906.0,825.0,529.0,3529.0,"Includes Barry, Kent, Montcalm, and Ottawa Counties","Grand Rapids-Wyoming, MI M.S.A.",1048249,2016
530,2156.0,2938.0,Estimated total,13053.0,948.0,22.0,100.0,16939.0,826.0,530.0,3534.0,"Includes Barry, Kent, Montcalm, and Ottawa Counties","Grand Rapids-Wyoming, MI M.S.A.",1048249,2016
531,205.7,280.3,"Rate per 100,000 inhabitants",1245.2,90.4,2.1,,1615.9,78.8,50.6,337.1,"Includes Barry, Kent, Montcalm, and Ottawa Counties","Grand Rapids-Wyoming, MI M.S.A.",1048249,2016
532,50.0,249.0,City of Grants Pass,1554.0,207.0,0.0,37317.0,2010.0,17.0,29.0,96.0,Includes Josephine County,"Grants Pass, OR M.S.A.",85644,2016
533,131.0,385.0,Total area actually reporting,1687.0,345.0,2.0,100.0,2417.0,22.0,35.0,190.0,Includes Josephine County,"Grants Pass, OR M.S.A.",85644,2016
534,153.0,449.5,"Rate per 100,000 inhabitants",1969.8,402.8,2.3,,2822.1,25.7,40.9,221.8,Includes Josephine County,"Grants Pass, OR M.S.A.",85644,2016
535,123.0,365.0,City of Great Falls,2364.0,215.0,3.0,59717.0,2944.0,21.0,15.0,162.0,Includes Cascade County,"Great Falls, MT M.S.A.",82482,2016
536,145.0,407.0,Total area actually reporting,2508.0,234.0,4.0,100.0,3149.0,24.0,16.0,189.0,Includes Cascade County,"Great Falls, MT M.S.A.",82482,2016
537,175.8,493.4,"Rate per 100,000 inhabitants",3040.7,283.7,4.8,,3817.8,29.1,19.4,229.1,Includes Cascade County,"Great Falls, MT M.S.A.",82482,2016
538,329.0,506.0,City of Greeley,2447.0,322.0,3.0,102491.0,3275.0,85.0,51.0,468.0,Includes Weld County,"Greeley, CO M.S.A.",291675,2016
539,546.0,1001.0,Total area actually reporting,4214.0,646.0,4.0,99.6,5861.0,123.0,76.0,749.0,Includes Weld County,"Greeley, CO M.S.A.",291675,2016
540,548.0,1005.0,Estimated total,4240.0,650.0,4.0,100.0,5895.0,124.0,76.0,752.0,Includes Weld County,"Greeley, CO M.S.A.",291675,2016
541,187.9,344.6,"Rate per 100,000 inhabitants",1453.7,222.9,1.4,,2021.1,42.5,26.1,257.8,Includes Weld County,"Greeley, CO M.S.A.",291675,2016
542,351.0,424.0,City of Green Bay2,1795.0,87.0,4.0,105452.0,2306.0,77.0,73.0,505.0,"Includes Brown,2 Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.2",318010,2016
543,459.0,724.0,Total area actually reporting,3506.0,188.0,8.0,91.0,4418.0,115.0,80.0,662.0,"Includes Brown,2 Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.2",318010,2016
544,473.0,773.0,Estimated total,3645.0,200.0,8.0,100.0,4618.0,119.0,81.0,681.0,"Includes Brown,2 Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.2",318010,2016
545,148.7,243.1,"Rate per 100,000 inhabitants",1146.2,62.9,2.5,,1452.2,37.4,25.5,214.1,"Includes Brown,2 Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.2",318010,2016
546,107.0,374.0,"City of Hagerstown, MD",775.0,113.0,0.0,40567.0,1262.0,19.0,105.0,231.0,"Includes Washington County, MD and Berkeley County, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",261805,2016
547,43.0,117.0,"City of Martinsburg, WV",740.0,25.0,0.0,17789.0,882.0,13.0,25.0,81.0,"Includes Washington County, MD and Berkeley County, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",261805,2016
548,389.0,1350.0,Total area actually reporting,3871.0,335.0,7.0,100.0,5556.0,61.0,193.0,650.0,"Includes Washington County, MD and Berkeley County, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",261805,2016
549,148.6,515.7,"Rate per 100,000 inhabitants",1478.6,128.0,2.7,,2122.2,23.3,73.7,248.3,"Includes Washington County, MD and Berkeley County, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",261805,2016
550,208.0,627.0,City of Hammond,1412.0,92.0,7.0,20576.0,2131.0,12.0,59.0,286.0,Includes Tangipahoa Parish,"Hammond, LA M.S.A.",129819,2016
551,886.0,1646.0,Total area actually reporting,3459.0,365.0,17.0,96.6,5470.0,72.0,195.0,1170.0,Includes Tangipahoa Parish,"Hammond, LA M.S.A.",129819,2016
552,901.0,1674.0,Estimated total,3588.0,373.0,17.0,100.0,5635.0,73.0,198.0,1189.0,Includes Tangipahoa Parish,"Hammond, LA M.S.A.",129819,2016
553,694.0,1289.5,"Rate per 100,000 inhabitants",2763.8,287.3,13.1,,4340.7,56.2,152.5,915.9,Includes Tangipahoa Parish,"Hammond, LA M.S.A.",129819,2016
554,199.0,222.0,City of Hanford,1059.0,215.0,2.0,55973.0,1496.0,21.0,44.0,266.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",149661,2016
555,49.0,114.0,City of Corcoran,216.0,74.0,2.0,22111.0,404.0,10.0,7.0,68.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",149661,2016
556,476.0,699.0,Total area actually reporting,1931.0,537.0,11.0,100.0,3167.0,72.0,80.0,639.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",149661,2016
557,318.1,467.1,"Rate per 100,000 inhabitants",1290.2,358.8,7.3,,2116.1,48.1,53.5,427.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",149661,2016
558,299.0,404.0,City of Harrisburg,803.0,135.0,13.0,48996.0,1342.0,54.0,160.0,526.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",566382,2016
559,6.0,44.0,City of Carlisle,345.0,11.0,1.0,19225.0,400.0,7.0,11.0,25.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",566382,2016
560,897.0,1536.0,Total area actually reporting,6440.0,350.0,19.0,99.4,8326.0,214.0,309.0,1439.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",566382,2016
561,901.0,1543.0,Estimated total,6484.0,352.0,19.0,100.0,8379.0,215.0,310.0,1445.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",566382,2016
562,159.1,272.4,"Rate per 100,000 inhabitants",1144.8,62.1,3.4,,1479.4,38.0,54.7,255.1,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",566382,2016
563,61.0,165.0,City of Harrisonburg,894.0,40.0,2.0,52972.0,1099.0,25.0,29.0,117.0,Includes Rockingham County and Harrisonburg City,"Harrisonburg, VA M.S.A.",131581,2016
564,117.0,328.0,Total area actually reporting,1391.0,75.0,3.0,100.0,1794.0,59.0,35.0,214.0,Includes Rockingham County and Harrisonburg City,"Harrisonburg, VA M.S.A.",131581,2016
565,88.9,249.3,"Rate per 100,000 inhabitants",1057.1,57.0,2.3,,1363.4,44.8,26.6,162.6,Includes Rockingham County and Harrisonburg City,"Harrisonburg, VA M.S.A.",131581,2016
566,798.0,808.0,City of Hartford,3616.0,773.0,14.0,123736.0,5197.0,65.0,476.0,1353.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.2",1019846,2016
567,0.0,131.0,City of West Hartford,1351.0,107.0,0.0,62979.0,1589.0,2.0,38.0,40.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.2",1019846,2016
568,66.0,247.0,City of East Hartford,922.0,143.0,4.0,50733.0,1312.0,26.0,51.0,147.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.2",1019846,2016
569,42.0,109.0,City of Middletown,731.0,87.0,0.0,46580.0,927.0,5.0,23.0,70.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.2",1019846,2016
570,1296.0,3050.0,Total area actually reporting,17098.0,2418.0,23.0,100.0,22566.0,257.0,854.0,2430.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.2",1019846,2016
571,127.1,299.1,"Rate per 100,000 inhabitants",1676.5,237.1,2.3,,2212.7,25.2,83.7,238.3,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.2",1019846,2016
572,77.0,374.0,City of Hattiesburg,2292.0,86.0,8.0,47006.0,2752.0,10.0,52.0,147.0,"Includes Forrest, Lamar, and Perry Counties","Hattiesburg, MS M.S.A.",149558,2016
573,181.0,819.0,Total area actually reporting,2872.0,131.0,9.0,90.2,3822.0,23.0,66.0,279.0,"Includes Forrest, Lamar, and Perry Counties","Hattiesburg, MS M.S.A.",149558,2016
574,194.0,881.0,Estimated total,3037.0,150.0,9.0,100.0,4068.0,25.0,70.0,298.0,"Includes Forrest, Lamar, and Perry Counties","Hattiesburg, MS M.S.A.",149558,2016
575,129.7,589.1,"Rate per 100,000 inhabitants",2030.7,100.3,6.0,,2720.0,16.7,46.8,199.3,"Includes Forrest, Lamar, and Perry Counties","Hattiesburg, MS M.S.A.",149558,2016
576,12.0,39.0,City of Bluffton,217.0,11.0,2.0,17498.0,267.0,6.0,5.0,25.0,Includes Beaufort and Jasper Counties,"Hilton Head Island-Bluffton-Beaufort, SC M.S.A.",211983,2016
577,60.0,100.0,City of Beaufort,729.0,28.0,1.0,13477.0,857.0,3.0,21.0,85.0,Includes Beaufort and Jasper Counties,"Hilton Head Island-Bluffton-Beaufort, SC M.S.A.",211983,2016
578,431.0,900.0,Total area actually reporting,3399.0,335.0,17.0,100.0,4634.0,76.0,144.0,668.0,Includes Beaufort and Jasper Counties,"Hilton Head Island-Bluffton-Beaufort, SC M.S.A.",211983,2016
579,203.3,424.6,"Rate per 100,000 inhabitants",1603.4,158.0,8.0,,2186.0,35.9,67.9,315.1,Includes Beaufort and Jasper Counties,"Hilton Head Island-Bluffton-Beaufort, SC M.S.A.",211983,2016
580,150.0,210.0,City of Hinesville,1011.0,31.0,2.0,33477.0,1252.0,14.0,49.0,215.0,Includes Liberty and Long Counties,"Hinesville, GA M.S.A.",80776,2016
581,260.0,401.0,Total area actually reporting,1372.0,77.0,3.0,100.0,1850.0,16.0,65.0,344.0,Includes Liberty and Long Counties,"Hinesville, GA M.S.A.",80776,2016
582,321.9,496.4,"Rate per 100,000 inhabitants",1698.5,95.3,3.7,,2290.3,19.8,80.5,425.9,Includes Liberty and Long Counties,"Hinesville, GA M.S.A.",80776,2016
583,255.0,426.0,Total area actually reporting,1443.0,110.0,4.0,100.0,1979.0,40.0,39.0,338.0,Includes Citrus County,"Homosassa Springs, FL M.S.A.",141300,2016
584,180.5,301.5,"Rate per 100,000 inhabitants",1021.2,77.8,2.8,,1400.6,28.3,27.6,239.2,Includes Citrus County,"Homosassa Springs, FL M.S.A.",141300,2016
585,185.0,1059.0,City of Hot Springs,1586.0,237.0,4.0,35716.0,2882.0,26.0,62.0,277.0,Includes Garland County,"Hot Springs, AR M.S.A.",97312,2016
586,475.0,1890.0,Total area actually reporting,2349.0,366.0,4.0,100.0,4605.0,73.0,82.0,634.0,Includes Garland County,"Hot Springs, AR M.S.A.",97312,2016
587,488.1,1942.2,"Rate per 100,000 inhabitants",2413.9,376.1,4.1,,4732.2,75.0,84.3,651.5,Includes Garland County,"Hot Springs, AR M.S.A.",97312,2016
588,104.0,196.0,City of Houma,1159.0,56.0,4.0,34410.0,1411.0,17.0,42.0,167.0,Includes Lafourche and Terrebonne Parishes,"Houma-Thibodaux, LA M.S.A.",212402,2016
589,77.0,142.0,City of Thibodaux,443.0,8.0,0.0,14588.0,593.0,3.0,10.0,90.0,Includes Lafourche and Terrebonne Parishes,"Houma-Thibodaux, LA M.S.A.",212402,2016
590,760.0,1591.0,Total area actually reporting,4871.0,231.0,19.0,100.0,6693.0,61.0,114.0,954.0,Includes Lafourche and Terrebonne Parishes,"Houma-Thibodaux, LA M.S.A.",212402,2016
591,357.8,749.1,"Rate per 100,000 inhabitants",2293.3,108.8,8.9,,3151.1,28.7,53.7,449.1,Includes Lafourche and Terrebonne Parishes,"Houma-Thibodaux, LA M.S.A.",212402,2016
592,12487.0,18488.0,City of Houston,69630.0,12738.0,301.0,2334348.0,100856.0,1210.0,9962.0,23960.0,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
593,18.0,250.0,City of Sugar Land,1162.0,48.0,0.0,90088.0,1460.0,16.0,43.0,77.0,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
594,170.0,525.0,City of Baytown,1960.0,373.0,9.0,77224.0,2858.0,25.0,98.0,302.0,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
595,126.0,376.0,City of Conroe,1639.0,184.0,1.0,71111.0,2199.0,39.0,86.0,252.0,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
596,21425.0,37216.0,Total area actually reporting,138158.0,23116.0,487.0,99.9,198490.0,2710.0,14633.0,39255.0,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
597,21426.0,37218.0,Estimated total,138165.0,23117.0,487.0,100.0,198500.0,2710.0,14633.0,39256.0,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
598,315.6,548.2,"Rate per 100,000 inhabitants",2035.1,340.5,7.2,,2923.8,39.9,215.5,578.2,"Includes Austin, Brazoria, Chambers, Fort Bend, Galveston, Harris, Liberty, Montgomery, and Waller Counties","Houston-The Woodlands-Sugar Land, TX M.S.A.",6789215,2016
599,217.0,,"City of Huntington, WV3",1497.0,115.0,3.0,48540.0,,33.0,125.0,378.0,"Includes Boyd and Greenup Counties, KY; Lawrence County OH; and Cabell, Lincoln, Putnam, and Wayne Counties, WV","Huntington-Ashland, WV-KY-OH M.S.A.3, 4",359412,2016
600,23.0,146.0,"City of Ashland, KY",704.0,35.0,1.0,20987.0,885.0,16.0,11.0,51.0,"Includes Boyd and Greenup Counties, KY; Lawrence County OH; and Cabell, Lincoln, Putnam, and Wayne Counties, WV","Huntington-Ashland, WV-KY-OH M.S.A.3, 4",359412,2016
601,588.0,,Total area actually reporting,5159.0,,6.0,83.7,,137.0,169.0,900.0,"Includes Boyd and Greenup Counties, KY; Lawrence County OH; and Cabell, Lincoln, Putnam, and Wayne Counties, WV","Huntington-Ashland, WV-KY-OH M.S.A.3, 4",359412,2016
602,702.0,,Estimated total,5867.0,,8.0,100.0,,158.0,180.0,1048.0,"Includes Boyd and Greenup Counties, KY; Lawrence County OH; and Cabell, Lincoln, Putnam, and Wayne Counties, WV","Huntington-Ashland, WV-KY-OH M.S.A.3, 4",359412,2016
603,195.3,,"Rate per 100,000 inhabitants",1632.4,,2.2,,,44.0,50.1,291.6,"Includes Boyd and Greenup Counties, KY; Lawrence County OH; and Cabell, Lincoln, Putnam, and Wayne Counties, WV","Huntington-Ashland, WV-KY-OH M.S.A.3, 4",359412,2016
604,1203.0,1692.0,City of Huntsville,6812.0,894.0,18.0,192587.0,9398.0,152.0,414.0,1787.0,Includes Limestone and Madison Counties,"Huntsville, AL M.S.A.",448973,2016
605,1735.0,2733.0,Total area actually reporting,10350.0,1257.0,22.0,100.0,14340.0,239.0,505.0,2501.0,Includes Limestone and Madison Counties,"Huntsville, AL M.S.A.",448973,2016
606,386.4,608.7,"Rate per 100,000 inhabitants",2305.3,280.0,4.9,,3194.0,53.2,112.5,557.0,Includes Limestone and Madison Counties,"Huntsville, AL M.S.A.",448973,2016
607,206.0,370.0,City of Idaho Falls,904.0,93.0,1.0,59615.0,1367.0,33.0,13.0,253.0,"Includes Bonneville, Butte, and Jefferson Counties","Idaho Falls, ID M.S.A.",141859,2016
608,358.0,599.0,Total area actually reporting,1491.0,136.0,1.0,100.0,2226.0,48.0,18.0,425.0,"Includes Bonneville, Butte, and Jefferson Counties","Idaho Falls, ID M.S.A.",141859,2016
609,252.4,422.3,"Rate per 100,000 inhabitants",1051.0,95.9,0.7,,1569.2,33.8,12.7,299.6,"Includes Bonneville, Butte, and Jefferson Counties","Idaho Falls, ID M.S.A.",141859,2016
610,7099.0,10209.0,City of Indianapolis,26335.0,4996.0,148.0,866351.0,41540.0,684.0,3976.0,11907.0,"Includes Boone, Brown, Hamilton, Hancock, Hendricks, Johnson, Madison, Marion, Morgan, Putnam, and Shelby Counties","Indianapolis-Carmel-Anderson, IN M.S.A.",2004800,2016
611,5.0,58.0,City of Carmel,706.0,39.0,0.0,90619.0,803.0,13.0,7.0,25.0,"Includes Boone, Brown, Hamilton, Hancock, Hendricks, Johnson, Madison, Marion, Morgan, Putnam, and Shelby Counties","Indianapolis-Carmel-Anderson, IN M.S.A.",2004800,2016
612,79.0,497.0,City of Anderson,1614.0,183.0,6.0,55134.0,2294.0,63.0,92.0,240.0,"Includes Boone, Brown, Hamilton, Hancock, Hendricks, Johnson, Madison, Marion, Morgan, Putnam, and Shelby Counties","Indianapolis-Carmel-Anderson, IN M.S.A.",2004800,2016
613,8310.0,12253.0,Total area actually reporting,39210.0,6258.0,173.0,82.4,57721.0,871.0,4261.0,13615.0,"Includes Boone, Brown, Hamilton, Hancock, Hendricks, Johnson, Madison, Marion, Morgan, Putnam, and Shelby Counties","Indianapolis-Carmel-Anderson, IN M.S.A.",2004800,2016
614,8791.0,13334.0,Estimated total,44161.0,6796.0,184.0,100.0,64291.0,939.0,4388.0,14302.0,"Includes Boone, Brown, Hamilton, Hancock, Hendricks, Johnson, Madison, Marion, Morgan, Putnam, and Shelby Counties","Indianapolis-Carmel-Anderson, IN M.S.A.",2004800,2016
615,438.5,665.1,"Rate per 100,000 inhabitants",2202.8,339.0,9.2,,3206.9,46.8,218.9,713.4,"Includes Boone, Brown, Hamilton, Hancock, Hendricks, Johnson, Madison, Marion, Morgan, Putnam, and Shelby Counties","Indianapolis-Carmel-Anderson, IN M.S.A.",2004800,2016
616,115.0,294.0,City of Iowa City,1169.0,88.0,0.0,75527.0,1551.0,39.0,43.0,197.0,Includes Johnson and Washington Counties,"Iowa City, IA M.S.A.",169088,2016
617,299.0,528.0,Total area actually reporting,2261.0,132.0,0.0,100.0,2921.0,123.0,71.0,493.0,Includes Johnson and Washington Counties,"Iowa City, IA M.S.A.",169088,2016
618,176.8,312.3,"Rate per 100,000 inhabitants",1337.2,78.1,0.0,,1727.5,72.7,42.0,291.6,Includes Johnson and Washington Counties,"Iowa City, IA M.S.A.",169088,2016
619,291.0,287.0,City of Jackson,1159.0,58.0,4.0,33060.0,1504.0,65.0,49.0,409.0,Includes Jackson County,"Jackson, MI M.S.A.",159287,2016
620,618.0,642.0,Total area actually reporting,2678.0,169.0,9.0,98.7,3489.0,142.0,74.0,843.0,Includes Jackson County,"Jackson, MI M.S.A.",159287,2016
621,622.0,648.0,Estimated total,2708.0,172.0,9.0,100.0,3528.0,143.0,75.0,849.0,Includes Jackson County,"Jackson, MI M.S.A.",159287,2016
622,390.5,406.8,"Rate per 100,000 inhabitants",1700.1,108.0,5.7,,2214.9,89.8,47.1,533.0,Includes Jackson County,"Jackson, MI M.S.A.",159287,2016
623,477.0,650.0,City of Jackson,2170.0,127.0,7.0,66990.0,2947.0,36.0,108.0,628.0,"Includes Chester, Crockett, and Madison Counties","Jackson, TN M.S.A.",129606,2016
624,677.0,1028.0,Total area actually reporting,2709.0,202.0,7.0,100.0,3939.0,45.0,114.0,843.0,"Includes Chester, Crockett, and Madison Counties","Jackson, TN M.S.A.",129606,2016
625,522.4,793.2,"Rate per 100,000 inhabitants",2090.2,155.9,5.4,,3039.2,34.7,88.0,650.4,"Includes Chester, Crockett, and Madison Counties","Jackson, TN M.S.A.",129606,2016
626,3418.0,5851.0,City of Jacksonville,22660.0,3027.0,106.0,880557.0,31538.0,517.0,1463.0,5504.0,"Includes Baker, Clay, Duval, Nassau, and St. Johns Counties","Jacksonville, FL M.S.A.",1473678,2016
627,4555.0,8196.0,Total area actually reporting,30834.0,3623.0,125.0,100.0,42653.0,697.0,1681.0,7058.0,"Includes Baker, Clay, Duval, Nassau, and St. Johns Counties","Jacksonville, FL M.S.A.",1473678,2016
628,309.1,556.2,"Rate per 100,000 inhabitants",2092.3,245.8,8.5,,2894.3,47.3,114.1,478.9,"Includes Baker, Clay, Duval, Nassau, and St. Johns Counties","Jacksonville, FL M.S.A.",1473678,2016
